MTU, Time, Power, Cost, Voltage
MTU1,05/12/2015 09:50:24,0.114,0.02,122.5
MTU1,05/12/2015 09:50:23,0.114,0.02,122.4
MTU1,05/12/2015 09:50:22,0.113,0.02,122.3
MTU1,05/12/2015 09:50:21,0.113,0.02,122.3
MTU1,05/12/2015 09:50:20,0.113,0.02,122.4
MTU1,05/12/2015 09:50:19,0.113,0.02,122.4
MTU1,05/12/2015 09:50:18,0.114,0.02,122.4
MTU1,05/12/2015 09:50:17,0.113,0.02,122.4
MTU1,05/12/2015 09:50:16,0.113,0.02,122.4
MTU1,05/12/2015 09:50:15,0.114,0.02,122.3
MTU1,05/12/2015 09:50:14,0.114,0.02,122.4
MTU1,05/12/2015 09:50:13,0.113,0.02,122.4
MTU1,05/12/2015 09:50:12,0.113,0.02,122.4
MTU1,05/12/2015 09:50:13,0.113,0.02,122.4
MTU1,05/12/2015 09:50:12,0.114,0.02,122.5
MTU1,05/12/2015 09:50:11,0.113,0.02,122.5
MTU1,05/12/2015 09:50:10,0.114,0.02,122.4
MTU1,05/12/2015 09:50:09,0.113,0.02,122.4
MTU1,05/12/2015 09:50:08,0.113,0.02,122.4
MTU1,05/12/2015 09:50:07,0.113,0.02,122.4
MTU1,05/12/2015 09:50:06,0.116,0.02,122.6
MTU1,05/12/2015 09:50:07,0.116,0.02,122.6
MTU1,05/12/2015 09:50:06,0.116,0.02,122.6
MTU1,05/12/2015 09:50:05,0.115,0.02,122.6
MTU1,05/12/2015 09:50:04,0.115,0.02,122.4
MTU1,05/12/2015 09:50:03,0.113,0.02,122.4
MTU1,05/12/2015 09:50:02,0.113,0.02,122.4
MTU1,05/12/2015 09:50:01,0.114,0.02,122.5
MTU1,05/12/2015 09:50:00,0.114,0.02,122.5
MTU1,05/12/2015 09:49:59,0.113,0.02,122.4
MTU1,05/12/2015 09:49:58,0.113,0.02,122.4
MTU1,05/12/2015 09:49:57,0.114,0.02,122.4
MTU1,05/12/2015 09:49:56,0.114,0.02,122.4
MTU1,05/12/2015 09:49:57,0.114,0.02,122.4
MTU1,05/12/2015 09:49:56,0.113,0.02,122.4
MTU1,05/12/2015 09:49:55,0.113,0.02,122.4
MTU1,05/12/2015 09:49:54,0.114,0.02,122.5
MTU1,05/12/2015 09:50:04,0.114,0.02,122.4
MTU1,05/12/2015 09:49:54,0.114,0.02,122.4
MTU1,05/12/2015 09:49:53,0.114,0.02,122.4
MTU1,05/12/2015 09:49:52,0.113,0.02,122.3
MTU1,05/12/2015 09:49:53,0.113,0.02,122.3
MTU1,05/12/2015 09:49:52,0.113,0.02,122.3
MTU1,05/12/2015 09:49:51,0.113,0.02,122.3
MTU1,05/12/2015 09:49:50,0.113,0.02,122.3
MTU1,05/12/2015 09:49:49,0.114,0.02,122.4
MTU1,05/12/2015 09:49:48,0.113,0.02,122.4
MTU1,05/12/2015 09:49:47,0.113,0.02,122.4
MTU1,05/12/2015 09:49:46,0.113,0.02,122.4
MTU1,05/12/2015 09:49:47,0.113,0.02,122.4
MTU1,05/12/2015 09:49:46,0.113,0.02,122.2
MTU1,05/12/2015 09:49:47,0.113,0.02,122.2
MTU1,05/12/2015 09:49:46,0.113,0.02,122.2
MTU1,05/12/2015 09:49:45,0.113,0.02,122.3
MTU1,05/12/2015 09:49:44,0.114,0.02,122.5
MTU1,05/12/2015 09:49:43,0.114,0.02,122.5
MTU1,05/12/2015 09:49:42,0.114,0.02,122.4
MTU1,05/12/2015 09:49:41,0.113,0.02,122.3
MTU1,05/12/2015 09:49:40,0.113,0.02,122.3
MTU1,05/12/2015 09:49:39,0.113,0.02,122.3
MTU1,05/12/2015 09:49:38,0.113,0.02,122.4
MTU1,05/12/2015 09:49:37,0.114,0.02,122.3
MTU1,05/12/2015 09:49:36,0.114,0.02,122.3
MTU1,05/12/2015 09:49:37,0.114,0.02,122.3
MTU1,05/12/2015 09:49:36,0.113,0.02,122.3
MTU1,05/12/2015 09:49:35,0.113,0.02,122.2
MTU1,05/12/2015 09:49:34,0.113,0.02,122.2
MTU1,05/12/2015 09:49:33,0.113,0.02,122.2
MTU1,05/12/2015 09:49:32,0.113,0.02,122.3
MTU1,05/12/2015 09:49:33,0.113,0.02,122.3
MTU1,05/12/2015 09:49:32,0.114,0.02,122.4
MTU1,05/12/2015 09:49:31,0.113,0.02,122.4
MTU1,05/12/2015 09:49:30,0.113,0.02,122.3
MTU1,05/12/2015 09:49:29,0.113,0.02,122.2
MTU1,05/12/2015 09:49:28,0.114,0.02,122.3
MTU1,05/12/2015 09:49:27,0.114,0.02,122.4
MTU1,05/12/2015 09:49:26,0.114,0.02,122.4
MTU1,05/12/2015 09:49:25,0.114,0.02,122.3
MTU1,05/12/2015 09:49:27,0.114,0.02,122.3
MTU1,05/12/2015 09:49:25,0.114,0.02,122.2
MTU1,05/12/2015 09:49:24,0.113,0.02,122.2
MTU1,05/12/2015 09:49:23,0.113,0.02,122.2
MTU1,05/12/2015 09:49:33,0.113,0.02,122.2
MTU1,05/12/2015 09:49:23,0.113,0.02,122.2
MTU1,05/12/2015 09:49:22,0.113,0.02,122.4
MTU1,05/12/2015 09:49:21,0.114,0.02,122.4
MTU1,05/12/2015 09:49:20,0.113,0.02,122.3
MTU1,05/12/2015 09:49:19,0.113,0.02,122.2
MTU1,05/12/2015 09:49:18,0.114,0.02,122.2
MTU1,05/12/2015 09:49:17,0.113,0.02,122.2
MTU1,05/12/2015 09:49:16,0.114,0.02,122.3
MTU1,05/12/2015 09:49:15,0.114,0.02,122.3
MTU1,05/12/2015 09:49:25,0.114,0.02,122.3
MTU1,05/12/2015 09:49:15,0.114,0.02,122.3
MTU1,05/12/2015 09:49:14,0.113,0.02,122.1
MTU1,05/12/2015 09:49:13,0.113,0.02,122.1
MTU1,05/12/2015 09:49:21,0.113,0.02,122.1
MTU1,05/12/2015 09:49:12,0.113,0.02,122.1
MTU1,05/12/2015 09:49:13,0.113,0.02,122.1
MTU1,05/12/2015 09:49:12,0.114,0.02,122.1
MTU1,05/12/2015 09:49:13,0.114,0.02,122.1
MTU1,05/12/2015 09:49:12,0.114,0.02,122.1
MTU1,05/12/2015 09:49:11,0.114,0.02,122.2
MTU1,05/12/2015 09:49:10,0.114,0.02,122.2
MTU1,05/12/2015 09:49:09,0.114,0.02,122.2
MTU1,05/12/2015 09:49:08,0.113,0.02,122.2
MTU1,05/12/2015 09:49:07,0.113,0.02,122.2
MTU1,05/12/2015 09:49:06,0.113,0.02,122.2
MTU1,05/12/2015 09:49:07,0.113,0.02,122.2
MTU1,05/12/2015 09:49:06,0.113,0.02,122.2
MTU1,05/12/2015 09:49:05,0.113,0.02,122.2
MTU1,05/12/2015 09:49:04,0.114,0.02,122.3
MTU1,05/12/2015 09:49:06,0.114,0.02,122.3
MTU1,05/12/2015 09:49:04,0.114,0.02,122.3
MTU1,05/12/2015 09:49:03,0.113,0.02,122.2
MTU1,05/12/2015 09:49:02,0.113,0.02,122.1
MTU1,05/12/2015 09:49:01,0.113,0.02,122.0
MTU1,05/12/2015 09:49:00,0.113,0.02,122.1
MTU1,05/12/2015 09:48:59,0.114,0.02,122.2
MTU1,05/12/2015 09:48:58,0.114,0.02,122.2
MTU1,05/12/2015 09:48:57,0.114,0.02,122.2
MTU1,05/12/2015 09:48:56,0.114,0.02,122.2
MTU1,05/12/2015 09:48:55,0.114,0.02,122.1
MTU1,05/12/2015 09:49:05,0.114,0.02,122.1
MTU1,05/12/2015 09:48:55,0.114,0.02,122.1
MTU1,05/12/2015 09:48:54,0.113,0.02,122.0
MTU1,05/12/2015 09:48:53,0.114,0.02,122.1
MTU1,05/12/2015 09:48:52,0.113,0.02,122.1
MTU1,05/12/2015 09:48:51,0.114,0.02,122.2
MTU1,05/12/2015 09:48:50,0.113,0.02,122.1
MTU1,05/12/2015 09:48:49,0.114,0.02,122.0
MTU1,05/12/2015 09:48:48,0.113,0.02,121.9
MTU1,05/12/2015 09:48:47,0.113,0.02,122.0
MTU1,05/12/2015 09:48:46,0.113,0.02,122.1
MTU1,05/12/2015 09:48:45,0.114,0.02,122.1
MTU1,05/12/2015 09:48:44,0.113,0.02,122.1
MTU1,05/12/2015 09:48:43,0.113,0.02,122.1
MTU1,05/12/2015 09:48:42,0.113,0.02,122.1
MTU1,05/12/2015 09:48:41,0.113,0.02,122.0
MTU1,05/12/2015 09:48:40,0.113,0.02,122.1
MTU1,05/12/2015 09:48:39,0.114,0.02,122.1
MTU1,05/12/2015 09:48:38,0.113,0.02,122.1
MTU1,05/12/2015 09:48:37,0.113,0.02,122.1
MTU1,05/12/2015 09:48:36,0.113,0.02,122.0
MTU1,05/12/2015 09:48:35,0.113,0.02,122.1
MTU1,05/12/2015 09:48:34,0.114,0.02,122.2
MTU1,05/12/2015 09:48:33,0.114,0.02,122.2
MTU1,05/12/2015 09:48:32,0.113,0.02,122.2
MTU1,05/12/2015 09:48:31,0.113,0.02,122.2
MTU1,05/12/2015 09:48:39,0.113,0.02,122.2
MTU1,05/12/2015 09:48:31,0.113,0.02,122.1
MTU1,05/12/2015 09:48:30,0.113,0.02,122.1
MTU1,05/12/2015 09:48:29,0.113,0.02,122.2
MTU1,05/12/2015 09:48:28,0.114,0.02,122.3
MTU1,05/12/2015 09:48:27,0.113,0.02,122.2
MTU1,05/12/2015 09:48:26,0.113,0.02,122.1
MTU1,05/12/2015 09:48:25,0.113,0.02,122.0
MTU1,05/12/2015 09:48:24,0.113,0.02,122.1
MTU1,05/12/2015 09:48:23,0.113,0.02,122.2
MTU1,05/12/2015 09:48:22,0.113,0.02,122.2
MTU1,05/12/2015 09:48:23,0.113,0.02,122.2
MTU1,05/12/2015 09:48:22,0.114,0.02,122.2
MTU1,05/12/2015 09:48:21,0.113,0.02,122.2
MTU1,05/12/2015 09:48:20,0.113,0.02,122.1
MTU1,05/12/2015 09:48:19,0.113,0.02,122.1
MTU1,05/12/2015 09:48:18,0.113,0.02,122.2
MTU1,05/12/2015 09:48:22,0.113,0.02,122.2
MTU1,05/12/2015 09:48:18,0.113,0.02,122.2
MTU1,05/12/2015 09:48:17,0.114,0.02,122.3
MTU1,05/12/2015 09:48:16,0.113,0.02,122.3
MTU1,05/12/2015 09:48:15,0.113,0.02,122.2
MTU1,05/12/2015 09:48:14,0.113,0.02,122.2
MTU1,05/12/2015 09:48:13,0.113,0.02,122.2
MTU1,05/12/2015 09:48:12,0.113,0.02,122.3
MTU1,05/12/2015 09:48:11,0.114,0.02,122.3
MTU1,05/12/2015 09:48:10,0.113,0.02,122.3
MTU1,05/12/2015 09:48:09,0.114,0.02,122.2
MTU1,05/12/2015 09:48:08,0.113,0.02,122.2
MTU1,05/12/2015 09:48:07,0.113,0.02,122.2
MTU1,05/12/2015 09:48:06,0.113,0.02,122.2
MTU1,05/12/2015 09:48:07,0.113,0.02,122.2
MTU1,05/12/2015 09:48:06,0.114,0.02,122.3
MTU1,05/12/2015 09:48:05,0.114,0.02,122.3
MTU1,05/12/2015 09:48:04,0.113,0.02,122.3
MTU1,05/12/2015 09:48:03,0.113,0.02,122.2
MTU1,05/12/2015 09:48:02,0.113,0.02,122.2
MTU1,05/12/2015 09:48:01,0.113,0.02,122.3
MTU1,05/12/2015 09:48:00,0.114,0.02,122.4
MTU1,05/12/2015 09:47:59,0.114,0.02,122.3
MTU1,05/12/2015 09:47:58,0.114,0.02,122.3
MTU1,05/12/2015 09:47:57,0.114,0.02,122.3
MTU1,05/12/2015 09:47:56,0.114,0.02,122.3
MTU1,05/12/2015 09:47:55,0.113,0.02,122.2
MTU1,05/12/2015 09:47:57,0.113,0.02,122.2
MTU1,05/12/2015 09:47:55,0.113,0.02,122.3
MTU1,05/12/2015 09:47:54,0.113,0.02,122.4
MTU1,05/12/2015 09:47:53,0.114,0.02,122.4
MTU1,05/12/2015 09:47:52,0.113,0.02,122.3
MTU1,05/12/2015 09:47:51,0.113,0.02,122.3
MTU1,05/12/2015 09:47:58,0.113,0.02,122.3
MTU1,05/12/2015 09:47:50,0.113,0.02,122.2
MTU1,05/12/2015 09:47:49,0.113,0.02,122.3
MTU1,05/12/2015 09:47:48,0.113,0.02,122.4
MTU1,05/12/2015 09:47:47,0.114,0.02,122.4
MTU1,05/12/2015 09:47:46,0.113,0.02,122.4
MTU1,05/12/2015 09:47:45,0.113,0.02,122.4
MTU1,05/12/2015 09:47:44,0.113,0.02,122.2
MTU1,05/12/2015 09:47:43,0.113,0.02,122.2
MTU1,05/12/2015 09:47:42,0.113,0.02,122.3
MTU1,05/12/2015 09:47:41,0.114,0.02,122.4
MTU1,05/12/2015 09:47:40,0.113,0.02,122.3
MTU1,05/12/2015 09:47:39,0.113,0.02,122.2
MTU1,05/12/2015 09:47:38,0.113,0.02,122.1
MTU1,05/12/2015 09:47:37,0.113,0.02,122.1
MTU1,05/12/2015 09:47:36,0.113,0.02,122.1
MTU1,05/12/2015 09:47:45,0.113,0.02,122.1
MTU1,05/12/2015 09:47:36,0.113,0.02,122.3
MTU1,05/12/2015 09:47:35,0.114,0.02,122.3
MTU1,05/12/2015 09:47:34,0.113,0.02,122.3
MTU1,05/12/2015 09:47:33,0.113,0.02,122.3
MTU1,05/12/2015 09:47:32,0.113,0.02,122.1
MTU1,05/12/2015 09:47:33,0.113,0.02,122.1
MTU1,05/12/2015 09:47:32,0.113,0.02,122.1
MTU1,05/12/2015 09:47:31,0.113,0.02,122.1
MTU1,05/12/2015 09:47:30,0.113,0.02,122.2
MTU1,05/12/2015 09:47:29,0.113,0.02,122.3
MTU1,05/12/2015 09:47:28,0.114,0.02,122.3
MTU1,05/12/2015 09:47:27,0.113,0.02,122.2
MTU1,05/12/2015 09:47:26,0.113,0.02,122.2
MTU1,05/12/2015 09:47:25,0.113,0.02,122.1
MTU1,05/12/2015 09:47:24,0.113,0.02,122.1
MTU1,05/12/2015 09:47:23,0.113,0.02,122.2
MTU1,05/12/2015 09:47:22,0.114,0.02,122.3
MTU1,05/12/2015 09:47:21,0.113,0.02,122.3
MTU1,05/12/2015 09:47:20,0.113,0.02,122.2
MTU1,05/12/2015 09:47:19,0.113,0.02,122.1
MTU1,05/12/2015 09:47:18,0.113,0.02,122.1
MTU1,05/12/2015 09:47:22,0.113,0.02,122.1
MTU1,05/12/2015 09:47:18,0.113,0.02,122.2
MTU1,05/12/2015 09:47:17,0.113,0.02,122.3
MTU1,05/12/2015 09:47:16,0.114,0.02,122.3
MTU1,05/12/2015 09:47:15,0.113,0.02,122.3
MTU1,05/12/2015 09:47:14,0.113,0.02,122.1
MTU1,05/12/2015 09:47:13,0.113,0.02,122.1
MTU1,05/12/2015 09:47:12,0.113,0.02,122.1
MTU1,05/12/2015 09:47:21,0.113,0.02,122.1
MTU1,05/12/2015 09:47:12,0.113,0.02,122.2
MTU1,05/12/2015 09:47:11,0.113,0.02,122.3
MTU1,05/12/2015 09:47:10,0.114,0.02,122.3
MTU1,05/12/2015 09:47:09,0.113,0.02,122.2
MTU1,05/12/2015 09:47:08,0.113,0.02,122.1
MTU1,05/12/2015 09:47:07,0.113,0.02,122.1
MTU1,05/12/2015 09:47:06,0.113,0.02,122.2
MTU1,05/12/2015 09:47:05,0.113,0.02,122.2
MTU1,05/12/2015 09:47:04,0.114,0.02,122.2
MTU1,05/12/2015 09:47:03,0.113,0.02,122.1
MTU1,05/12/2015 09:47:02,0.113,0.02,122.1
MTU1,05/12/2015 09:47:01,0.113,0.02,122.1
MTU1,05/12/2015 09:47:00,0.113,0.02,122.2
MTU1,05/12/2015 09:46:59,0.114,0.02,122.3
MTU1,05/12/2015 09:46:58,0.114,0.02,122.3
MTU1,05/12/2015 09:46:57,0.113,0.02,122.2
MTU1,05/12/2015 09:46:56,0.113,0.02,122.1
MTU1,05/12/2015 09:46:55,0.113,0.02,122.1
MTU1,05/12/2015 09:46:54,0.113,0.02,122.2
MTU1,05/12/2015 09:46:53,0.113,0.02,122.3
MTU1,05/12/2015 09:46:52,0.114,0.02,122.3
MTU1,05/12/2015 09:46:51,0.113,0.02,122.3
MTU1,05/12/2015 09:46:50,0.113,0.02,122.2
MTU1,05/12/2015 09:46:49,0.113,0.02,122.1
MTU1,05/12/2015 09:46:48,0.113,0.02,122.1
MTU1,05/12/2015 09:46:47,0.113,0.02,122.2
MTU1,05/12/2015 09:46:46,0.114,0.02,122.2
MTU1,05/12/2015 09:46:45,0.113,0.02,122.2
MTU1,05/12/2015 09:46:44,0.113,0.02,122.1
MTU1,05/12/2015 09:46:43,0.113,0.02,122.1
MTU1,05/12/2015 09:46:42,0.113,0.02,122.1
MTU1,05/12/2015 09:46:43,0.113,0.02,122.1
MTU1,05/12/2015 09:46:42,0.113,0.02,122.1
MTU1,05/12/2015 09:46:41,0.113,0.02,122.2
MTU1,05/12/2015 09:46:40,0.113,0.02,122.3
MTU1,05/12/2015 09:46:39,0.114,0.02,122.3
MTU1,05/12/2015 09:46:38,0.114,0.02,122.2
MTU1,05/12/2015 09:46:37,0.113,0.02,122.2
MTU1,05/12/2015 09:46:36,0.113,0.02,122.2
MTU1,05/12/2015 09:46:35,0.113,0.02,122.2
MTU1,05/12/2015 09:46:37,0.113,0.02,122.2
MTU1,05/12/2015 09:46:35,0.113,0.02,122.1
MTU1,05/12/2015 09:46:37,0.113,0.02,122.1
MTU1,05/12/2015 09:46:35,0.113,0.02,122.1
MTU1,05/12/2015 09:46:34,0.113,0.02,122.1
MTU1,05/12/2015 09:46:33,0.114,0.02,122.2
MTU1,05/12/2015 09:46:32,0.114,0.02,122.3
MTU1,05/12/2015 09:46:31,0.114,0.02,122.2
MTU1,05/12/2015 09:46:30,0.114,0.02,122.1
MTU1,05/12/2015 09:46:29,0.114,0.02,122.1
MTU1,05/12/2015 09:46:28,0.113,0.02,122.1
MTU1,05/12/2015 09:46:27,0.114,0.02,122.1
MTU1,05/12/2015 09:46:26,0.114,0.02,122.2
MTU1,05/12/2015 09:46:25,0.114,0.02,122.2
MTU1,05/12/2015 09:46:24,0.114,0.02,122.2
MTU1,05/12/2015 09:46:23,0.114,0.02,122.2
MTU1,05/12/2015 09:46:22,0.113,0.02,122.1
MTU1,05/12/2015 09:46:21,0.113,0.02,122.1
MTU1,05/12/2015 09:46:20,0.113,0.02,122.2
MTU1,05/12/2015 09:46:19,0.114,0.02,122.3
MTU1,05/12/2015 09:46:18,0.114,0.02,122.3
MTU1,05/12/2015 09:46:17,0.114,0.02,122.3
MTU1,05/12/2015 09:46:16,0.113,0.02,122.1
MTU1,05/12/2015 09:46:15,0.113,0.02,122.1
MTU1,05/12/2015 09:46:14,0.113,0.02,122.1
MTU1,05/12/2015 09:46:16,0.113,0.02,122.1
MTU1,05/12/2015 09:46:14,0.113,0.02,122.1
MTU1,05/12/2015 09:46:13,0.113,0.02,122.2
MTU1,05/12/2015 09:46:12,0.114,0.02,122.3
MTU1,05/12/2015 09:46:11,0.114,0.02,122.3
MTU1,05/12/2015 09:46:10,0.113,0.02,122.3
MTU1,05/12/2015 09:46:09,0.113,0.02,122.2
MTU1,05/12/2015 09:46:08,0.114,0.02,122.2
MTU1,05/12/2015 09:46:07,0.114,0.02,122.2
MTU1,05/12/2015 09:46:06,0.114,0.02,122.3
MTU1,05/12/2015 09:46:05,0.114,0.02,122.3
MTU1,05/12/2015 09:46:04,0.114,0.02,122.3
MTU1,05/12/2015 09:46:03,0.113,0.02,122.2
MTU1,05/12/2015 09:46:02,0.114,0.02,122.1
MTU1,05/12/2015 09:46:01,0.114,0.02,122.1
MTU1,05/12/2015 09:46:00,0.113,0.02,122.2
MTU1,05/12/2015 09:45:59,0.114,0.02,122.4
MTU1,05/12/2015 09:45:58,0.114,0.02,122.4
MTU1,05/12/2015 09:45:57,0.114,0.02,122.3
MTU1,05/12/2015 09:45:56,0.114,0.02,122.2
MTU1,05/12/2015 09:45:55,0.113,0.02,122.2
MTU1,05/12/2015 09:45:54,0.113,0.02,122.2
MTU1,05/12/2015 09:45:53,0.114,0.02,122.2
MTU1,05/12/2015 09:45:52,0.114,0.02,122.2
MTU1,05/12/2015 09:45:51,0.114,0.02,122.3
MTU1,05/12/2015 09:45:50,0.114,0.02,122.3
MTU1,05/12/2015 09:45:49,0.114,0.02,122.2
MTU1,05/12/2015 09:45:48,0.114,0.02,122.2
MTU1,05/12/2015 09:45:47,0.114,0.02,122.4
MTU1,05/12/2015 09:45:46,0.114,0.02,122.4
MTU1,05/12/2015 09:45:45,0.114,0.02,122.4
MTU1,05/12/2015 09:45:44,0.113,0.02,122.3
MTU1,05/12/2015 09:45:43,0.113,0.02,122.3
MTU1,05/12/2015 09:45:42,0.114,0.02,122.3
MTU1,05/12/2015 09:45:41,0.114,0.02,122.4
MTU1,05/12/2015 09:45:40,0.114,0.02,122.5
MTU1,05/12/2015 09:45:39,0.114,0.02,122.4
MTU1,05/12/2015 09:45:38,0.114,0.02,122.3
MTU1,05/12/2015 09:45:37,0.114,0.02,122.3
MTU1,05/12/2015 09:45:36,0.113,0.02,122.3
MTU1,05/12/2015 09:45:35,0.114,0.02,122.5
MTU1,05/12/2015 09:45:34,0.114,0.02,122.5
MTU1,05/12/2015 09:45:33,0.114,0.02,122.4
MTU1,05/12/2015 09:45:32,0.114,0.02,122.3
MTU1,05/12/2015 09:45:31,0.114,0.02,122.4
MTU1,05/12/2015 09:45:30,0.114,0.02,122.5
MTU1,05/12/2015 09:45:29,0.114,0.02,122.5
MTU1,05/12/2015 09:45:28,0.114,0.02,122.4
MTU1,05/12/2015 09:45:27,0.114,0.02,122.3
MTU1,05/12/2015 09:45:26,0.114,0.02,122.3
MTU1,05/12/2015 09:45:25,0.113,0.02,122.3
MTU1,05/12/2015 09:45:24,0.114,0.02,122.4
MTU1,05/12/2015 09:45:23,0.115,0.02,122.4
MTU1,05/12/2015 09:45:22,0.114,0.02,122.4
MTU1,05/12/2015 09:45:21,0.114,0.02,122.3
MTU1,05/12/2015 09:45:20,0.114,0.02,122.3
MTU1,05/12/2015 09:45:19,0.113,0.02,122.4
MTU1,05/12/2015 09:45:18,0.114,0.02,122.5
MTU1,05/12/2015 09:45:17,0.114,0.02,122.4
MTU1,05/12/2015 09:45:16,0.114,0.02,122.4
MTU1,05/12/2015 09:45:15,0.113,0.02,122.3
MTU1,05/12/2015 09:45:25,0.113,0.02,122.3
MTU1,05/12/2015 09:45:15,0.113,0.02,122.3
MTU1,05/12/2015 09:45:14,0.113,0.02,122.3
MTU1,05/12/2015 09:45:24,0.113,0.02,122.3
MTU1,05/12/2015 09:45:14,0.113,0.02,122.3
MTU1,05/12/2015 09:45:13,0.114,0.02,122.4
MTU1,05/12/2015 09:45:12,0.114,0.02,122.4
MTU1,05/12/2015 09:45:11,0.114,0.02,122.3
MTU1,05/12/2015 09:45:10,0.113,0.02,122.2
MTU1,05/12/2015 09:45:09,0.113,0.02,122.2
MTU1,05/12/2015 09:45:08,0.114,0.02,122.4
MTU1,05/12/2015 09:45:07,0.115,0.02,122.4
MTU1,05/12/2015 09:45:06,0.114,0.02,122.4
MTU1,05/12/2015 09:45:05,0.113,0.02,122.3
MTU1,05/12/2015 09:45:04,0.113,0.02,122.3
MTU1,05/12/2015 09:45:06,0.113,0.02,122.3
MTU1,05/12/2015 09:45:04,0.113,0.02,122.3
MTU1,05/12/2015 09:45:03,0.113,0.02,122.3
MTU1,05/12/2015 09:45:02,0.114,0.02,122.4
MTU1,05/12/2015 09:45:01,0.114,0.02,122.4
MTU1,05/12/2015 09:45:00,0.114,0.02,122.3
MTU1,05/12/2015 09:44:59,0.113,0.02,122.2
MTU1,05/12/2015 09:44:58,0.113,0.02,122.2
MTU1,05/12/2015 09:45:02,0.113,0.02,122.2
MTU1,05/12/2015 09:44:58,0.113,0.02,122.2
MTU1,05/12/2015 09:44:57,0.113,0.02,122.3
MTU1,05/12/2015 09:44:56,0.114,0.02,122.3
MTU1,05/12/2015 09:44:55,0.113,0.02,122.3
MTU1,05/12/2015 09:44:54,0.113,0.02,122.2
MTU1,05/12/2015 09:44:53,0.113,0.02,122.2
MTU1,05/12/2015 09:44:52,0.113,0.02,122.2
MTU1,05/12/2015 09:44:51,0.114,0.02,122.4
MTU1,05/12/2015 09:44:50,0.114,0.02,122.3
MTU1,05/12/2015 09:44:49,0.113,0.02,122.3
MTU1,05/12/2015 09:44:48,0.113,0.02,122.2
MTU1,05/12/2015 09:44:47,0.113,0.02,122.2
MTU1,05/12/2015 09:44:46,0.113,0.02,122.3
MTU1,05/12/2015 09:44:45,0.113,0.02,122.3
MTU1,05/12/2015 09:44:44,0.113,0.02,122.3
MTU1,05/12/2015 09:44:43,0.113,0.02,122.3
MTU1,05/12/2015 09:44:42,0.113,0.02,122.3
MTU1,05/12/2015 09:44:41,0.113,0.02,122.3
MTU1,05/12/2015 09:44:40,0.113,0.02,122.4
MTU1,05/12/2015 09:44:39,0.114,0.02,122.4
MTU1,05/12/2015 09:44:38,0.113,0.02,122.3
MTU1,05/12/2015 09:44:37,0.113,0.02,122.2
MTU1,05/12/2015 09:44:36,0.113,0.02,122.2
MTU1,05/12/2015 09:44:35,0.113,0.02,122.2
MTU1,05/12/2015 09:44:34,0.113,0.02,122.3
MTU1,05/12/2015 09:44:33,0.114,0.02,122.3
MTU1,05/12/2015 09:44:32,0.113,0.02,122.3
MTU1,05/12/2015 09:44:31,0.113,0.02,122.2
MTU1,05/12/2015 09:44:30,0.113,0.02,122.1
MTU1,05/12/2015 09:44:29,0.113,0.02,122.2
MTU1,05/12/2015 09:44:28,0.114,0.02,122.3
MTU1,05/12/2015 09:44:27,0.114,0.02,122.3
MTU1,05/12/2015 09:44:26,0.114,0.02,122.3
MTU1,05/12/2015 09:44:25,0.113,0.02,122.2
MTU1,05/12/2015 09:44:24,0.114,0.02,122.2
MTU1,05/12/2015 09:44:23,0.113,0.02,122.3
MTU1,05/12/2015 09:44:22,0.114,0.02,122.3
MTU1,05/12/2015 09:44:21,0.114,0.02,122.4
MTU1,05/12/2015 09:44:20,0.114,0.02,122.3
MTU1,05/12/2015 09:44:19,0.113,0.02,122.2
MTU1,05/12/2015 09:44:18,0.113,0.02,122.2
MTU1,05/12/2015 09:44:17,0.113,0.02,122.3
MTU1,05/12/2015 09:44:16,0.113,0.02,122.3
MTU1,05/12/2015 09:44:15,0.114,0.02,122.3
MTU1,05/12/2015 09:44:14,0.113,0.02,122.3
MTU1,05/12/2015 09:44:13,0.114,0.02,122.2
MTU1,05/12/2015 09:44:12,0.113,0.02,122.1
MTU1,05/12/2015 09:44:11,0.114,0.02,122.1
MTU1,05/12/2015 09:44:10,0.113,0.02,122.2
MTU1,05/12/2015 09:44:09,0.114,0.02,122.2
MTU1,05/12/2015 09:44:08,0.114,0.02,122.2
MTU1,05/12/2015 09:44:07,0.113,0.02,122.2
MTU1,05/12/2015 09:44:06,0.113,0.02,122.2
MTU1,05/12/2015 09:44:05,0.113,0.02,122.2
MTU1,05/12/2015 09:44:04,0.113,0.02,122.2
MTU1,05/12/2015 09:44:03,0.113,0.02,122.3
MTU1,05/12/2015 09:44:02,0.115,0.02,122.3
MTU1,05/12/2015 09:44:01,0.113,0.02,122.3
MTU1,05/12/2015 09:44:00,0.114,0.02,122.2
MTU1,05/12/2015 09:43:59,0.113,0.02,122.2
MTU1,05/12/2015 09:43:58,0.113,0.02,122.2
MTU1,05/12/2015 09:43:57,0.113,0.02,122.3
MTU1,05/12/2015 09:43:56,0.114,0.02,122.3
MTU1,05/12/2015 09:43:55,0.113,0.02,122.3
MTU1,05/12/2015 09:43:54,0.113,0.02,122.3
MTU1,05/12/2015 09:43:53,0.113,0.02,122.2
MTU1,05/12/2015 09:43:52,0.114,0.02,122.2
MTU1,05/12/2015 09:43:51,0.113,0.02,122.3
MTU1,05/12/2015 09:43:50,0.114,0.02,122.3
MTU1,05/12/2015 09:43:49,0.114,0.02,122.3
